MatchID,BattingTeamID,InningsNo,StrikerID,Striker,NonStrikerID,PartnershipTotal,StrikerRuns,StrikerBalls,Extras,NonStrikerRuns,NonStrikerBalls,MatchMaxOver,MatchMinOver,NonStriker,@I := 0,RowNumber
1367,17,1,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,2022-100mb00000000993-60c58f9ea44c11,56,34,21,0,22,15,9.3,3.4,Tilak Varma,0,9
1367,17,1,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2018-100mb00000000054-e3ebefa2050a11,56,22,15,0,34,21,9.3,3.4,Hardik Pandya,0,10
1367,17,1,2019-100mb00000000149-10d5663944a911,Piyush Chawla,2022-100mb00000000993-60c58f9ea44c11,7,3,6,1,3,4,11.1,9.4,Tilak Varma,0,11
1367,17,1,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2019-100mb00000000149-10d5663944a911,7,3,4,1,3,6,11.1,9.4,Piyush Chawla,0,12
1367,17,1,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2021-100mb00000000636-9e985b64160411,12,5,6,1,6,7,13.2,11.2,Tim David,0,13
1367,17,1,2021-100mb00000000636-9e985b64160411,Tim David,2022-100mb00000000993-60c58f9ea44c11,12,6,7,1,5,6,13.2,11.2,Tilak Varma,0,14
1367,17,1,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,2021-100mb00000000636-9e985b64160411,16,4,9,2,10,10,16.3,13.3,Tim David,0,15
1367,17,1,2021-100mb00000000636-9e985b64160411,Tim David,2023-100mb00000002535-239c770f61da11,16,10,10,2,4,9,16.3,13.3,Gerald Coetzee,0,16
1367,17,1,2021-100mb00000000636-9e985b64160411,Tim David,2018-100mb00000000009-92bfdfe9e99b11,3,1,7,0,2,5,18.3,16.4,Jasprit Bumrah,0,17
1367,17,1,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,2021-100mb00000000636-9e985b64160411,3,2,5,0,1,7,18.3,16.4,Tim David,0,18
1367,17,1,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal,2018-100mb00000000009-92bfdfe9e99b11,11,4,5,1,6,4,19.6,18.4,Jasprit Bumrah,0,19
1367,17,1,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,2022-100mb00000001045-ff63138dd51a11,11,6,4,1,4,5,19.6,18.4,Akash Madhwal,0,20
1367,18,2,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2019-100mb00000000182-b78f12ef44b611,10,10,6,0,0,0,0.6,0.1,Jos Buttler,0,1
1367,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2020-100mb00000000533-e895f279639811,10,0,0,0,10,6,0.6,0.1,Yashasvi Jaiswal,0,2
1367,18,2,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000182-b78f12ef44b611,32,12,10,9,11,10,4.2,1.1,Jos Buttler,0,3
1367,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000190-c62cbae544b711,32,11,10,9,12,10,4.2,1.1,Sanju Samson,0,4
1367,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000189-ac8c327a44b711,6,2,6,1,3,7,6.3,4.3,Riyan Parag,0,5
1367,18,2,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000182-b78f12ef44b611,6,3,7,1,2,6,6.3,4.3,Jos Buttler,0,6
1367,18,2,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2018-100mb00000000045-f658f1b6f88a11,40,21,19,3,16,16,12.2,6.4,Ravichandran Ashwin,0,7
1367,18,2,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000189-ac8c327a44b711,40,16,16,3,21,19,12.2,6.4,Riyan Parag,0,8
1367,18,2,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2024-100mb00000003112-76787b7ddf9f11,39,30,13,1,8,6,15.3,12.3,Shubham Dubey,0,9
1367,18,2,2024-100mb00000003112-76787b7ddf9f11,Shubham Dubey,2019-100mb00000000189-ac8c327a44b711,39,8,6,1,30,13,15.3,12.3,Riyan Parag,0,10
1368,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2018-100mb00000000019-80e59e32e99c11,53,32,19,1,20,14,5.3,0.1,KL Rahul,0,1
1368,77,1,2018-100mb00000000019-80e59e32e99c11,KL Rahul,2019-100mb00000000170-9429250944ae11,53,20,14,1,32,19,5.3,0.1,Quinton De Kock,0,2
1368,77,1,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal,2019-100mb00000000170-9429250944ae11,20,6,11,3,11,9,8.5,5.4,Quinton De Kock,0,3
1368,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2019-100mb00000000200-1283ad3244ba11,20,11,9,3,6,11,8.5,5.4,Devdutt Padikkal,0,4
1368,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2018-100mb00000000023-201fd633e99d11,56,27,15,5,24,15,13.5,8.6,Marcus Stoinis,0,5
1368,77,1,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2019-100mb00000000170-9429250944ae11,56,24,15,5,27,15,13.5,8.6,Quinton De Kock,0,6
1368,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2019-100mb00000000170-9429250944ae11,14,3,4,0,11,13,16.4,13.6,Quinton De Kock,0,7
1368,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2019-100mb00000000136-9313d156449c11,14,11,13,0,3,4,16.4,13.6,Nicholas Pooran,0,8
1368,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2022-100mb00000000985-f5950061a44811,5,5,5,0,0,3,17.6,16.5,Ayush Badoni,0,9
1368,77,1,2022-100mb00000000985-f5950061a44811,Ayush Badoni,2019-100mb00000000136-9313d156449c11,5,0,3,0,5,5,17.6,16.5,Nicholas Pooran,0,10
1368,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2019-100mb00000000136-9313d156449c11,33,0,0,1,32,12,19.6,18.1,Nicholas Pooran,0,11
1368,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2018-100mb00000000017-5e389774e99c11,33,32,12,1,0,0,19.6,18.1,Krunal Pandya,0,12
1368,19,2,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2018-wicb00000000002-47ea5a6ae99a11,40,18,10,0,22,16,4.2,0.1,Virat Kohli,0,1
1368,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2019-100mb00000000094-1e8fa14543ee11,40,22,16,0,18,10,4.2,0.1,Faf Du Plessis,0,2
1368,19,2,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2021-100mb00000000597-a0edfee691e511,2,1,3,0,1,2,5.1,4.3,Rajat Patidar,0,3
1368,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2019-100mb00000000094-1e8fa14543ee11,2,1,2,0,1,3,5.1,4.3,Faf Du Plessis,0,4
1368,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2018-100mb00000000028-acc7d0a3e99d11,1,1,1,0,0,2,5.4,5.2,Glenn Maxwell,0,5
1368,19,2,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2021-100mb00000000597-a0edfee691e511,1,0,2,0,1,1,5.4,5.2,Rajat Patidar,0,6
1368,19,2,2020-100mb00000000550-247665a42ff311,Cameron Green,2021-100mb00000000597-a0edfee691e511,15,9,9,1,5,3,7.4,5.5,Rajat Patidar,0,7
1368,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2020-100mb00000000550-247665a42ff311,15,5,3,1,9,9,7.4,5.5,Cameron Green,0,8
1368,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2020-100mb00000000534-1ea324c4639911,36,19,10,6,11,21,12.5,7.5,Anuj Rawat,0,9
1368,19,2,2020-100mb00000000534-1ea324c4639911,Anuj Rawat,2021-100mb00000000597-a0edfee691e511,36,11,21,6,19,10,12.5,7.5,Rajat Patidar,0,10
1368,19,2,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2021-100mb00000000597-a0edfee691e511,9,5,4,1,3,5,14.2,12.6,Rajat Patidar,0,11
1368,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2019-100mb00000000184-117a285844b711,9,3,5,1,5,4,14.2,12.6,Mahipal Lomror,0,12
1368,19,2,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,2019-100mb00000000184-117a285844b711,33,4,8,2,27,7,16.5,14.3,Mahipal Lomror,0,13
1368,19,2,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2018-100mb00000000013-1031ba8ae99c11,33,27,7,2,4,8,16.5,14.3,Dinesh Karthik,0,14
1368,19,2,2022-100mb00000001547-613ed5ea54ee11,Mayank Dagar,2019-100mb00000000184-117a285844b711,1,0,1,0,1,1,17.1,16.6,Mahipal Lomror,0,15
1368,19,2,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2022-100mb00000001547-613ed5ea54ee11,1,1,1,0,0,1,17.1,16.6,Mayank Dagar,0,16
1368,19,2,2021-100mb00000000574-27073d6f802311,Reece Topley,2019-100mb00000000184-117a285844b711,1,1,3,0,0,1,17.5,17.2,Mahipal Lomror,0,17
1368,19,2,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2021-100mb00000000574-27073d6f802311,1,0,1,0,1,3,17.5,17.2,Reece Topley,0,18
1368,19,2,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,2021-100mb00000000574-27073d6f802311,15,12,8,1,2,3,19.4,17.6,Reece Topley,0,19
1368,19,2,2021-100mb00000000574-27073d6f802311,Reece Topley,2019-100mb00000000063-d9aa7a01187311,15,2,3,1,12,8,19.4,17.6,Mohammed Siraj,0,20
1371,13,1,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,2019-100mb00000000102-28e7fca043fc11,25,12,9,0,13,10,3.1,0.1,Ruturaj Gaikwad,0,1
1371,13,1,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2021-100mb00000000724-7645abdd460011,25,13,10,0,12,9,3.1,0.1,Rachin Ravindra,0,2
1371,13,1,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2018-100mb00000000044-e03a43dbf88a11,29,13,11,0,16,13,7.1,3.2,Ajinkya Rahane,0,3
1371,13,1,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2019-100mb00000000102-28e7fca043fc11,29,16,13,0,13,11,7.1,3.2,Ruturaj Gaikwad,0,4
1371,13,1,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2019-100mb00000000211-dc1f6a2544bb11,65,18,15,2,45,24,13.4,7.2,Shivam Dube,0,5
1371,13,1,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,2018-100mb00000000044-e03a43dbf88a11,65,45,24,2,18,15,13.4,7.2,Ajinkya Rahane,0,6
1371,13,1,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2018-100mb00000000046-06b5ba89f88b11,8,1,2,0,7,6,14.6,13.5,Ravindra Jadeja,0,7
1371,13,1,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2018-100mb00000000044-e03a43dbf88a11,8,7,6,0,1,2,14.6,13.5,Ajinkya Rahane,0,8
1371,13,1,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000083-a7fea83029c211,33,20,16,0,13,11,19.3,15.1,Daryl Mitchell,0,9
1371,13,1,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2018-100mb00000000046-06b5ba89f88b11,33,13,11,0,20,16,19.3,15.1,Ravindra Jadeja,0,10
1371,13,1,2019-100mb00000000057-57100cf415ba11,MS Dhoni,2018-100mb00000000046-06b5ba89f88b11,5,1,2,0,4,1,19.6,19.4,Ravindra Jadeja,0,11
1371,13,1,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000057-57100cf415ba11,5,4,1,0,1,2,19.6,19.4,MS Dhoni,0,12
1371,20,2,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000037-4e250de6f88a11,46,37,12,1,8,5,2.4,0.1,Travis Head,0,1
1371,20,2,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000212-9df3a24d44bc11,46,8,5,1,37,12,2.4,0.1,Abhishek Sharma,0,2
1371,20,2,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000287-ca1a6bb17ae311,60,23,19,1,36,23,9.4,2.5,Aiden Markram,0,3
1371,20,2,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2018-100mb00000000037-4e250de6f88a11,60,36,23,1,23,19,9.4,2.5,Travis Head,0,4
1371,20,2,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2020-100mb00000000523-53bc4c09638b11,26,14,13,2,10,13,13.6,9.5,Shahbaz Ahmed,0,5
1371,20,2,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,2019-100mb00000000287-ca1a6bb17ae311,26,10,13,2,14,13,13.6,9.5,Aiden Markram,0,6
1371,20,2,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,2019-100mb00000000202-438eed6944ba11,9,8,6,0,1,4,15.4,14.1,Heinrich Klaasen,0,7
1371,20,2,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2020-100mb00000000523-53bc4c09638b11,9,1,4,0,8,6,15.4,14.1,Shahbaz Ahmed,0,8
1371,20,2,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2023-100mb00000001944-c9a4b0e8c40511,25,9,7,2,14,8,18.1,15.5,Nitish Kumar Reddy,0,9
1371,20,2,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,2019-100mb00000000202-438eed6944ba11,25,14,8,2,9,7,18.1,15.5,Heinrich Klaasen,0,10
1369,16,1,2022-100mb00000001220-372333e3f9f711,Phil Salt,2019-100mb00000000156-a6b6f42c44aa11,60,18,12,8,34,15,4.3,0.1,Sunil Narine,0,1
1369,16,1,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,2022-100mb00000001220-372333e3f9f711,60,34,15,8,18,12,4.3,0.1,Phil Salt,0,2
1369,16,1,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,20214a2b63d55d7711ec9c9202ea608,104,51,24,4,49,24,12.3,4.4,Angkrish Raghuvanshi,0,3
1369,16,1,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi,2019-100mb00000000156-a6b6f42c44aa11,104,49,24,4,51,24,12.3,4.4,Sunil Narine,0,4
1369,16,1,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi,2019-100mb00000000141-e67c41d144a711,12,5,3,2,5,2,13.2,12.4,Andre Russell,0,5
1369,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,20214a2b63d55d7711ec9c9202ea608,12,5,2,2,5,3,13.2,12.4,Angkrish Raghuvanshi,0,6
1369,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,2018-100mb00000000012-ea4c47d2e99b11,56,33,13,5,18,11,17.2,13.3,Shreyas Iyer,0,7
1369,16,1,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,2019-100mb00000000141-e67c41d144a711,56,18,11,5,33,13,17.2,13.3,Andre Russell,0,8
1369,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,2019-100mb00000000152-335aed3d44aa11,32,3,3,3,26,8,18.6,17.3,Rinku Singh,0,9
1369,16,1,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,2019-100mb00000000141-e67c41d144a711,32,26,8,3,3,3,18.6,17.3,Andre Russell,0,10
1369,16,1,2019-100mb00000000141-e67c41d144a711,Andre Russell,2021-100mb00000000584-a3f48c1791dd11,0,0,1,0,0,0,19.1,19.1,Venkatesh Iyer,0,11
1369,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2019-100mb00000000141-e67c41d144a711,0,0,0,0,0,1,19.1,19.1,Andre Russell,0,12
1369,16,1,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,2021-100mb00000000584-a3f48c1791dd11,2,2,2,0,0,0,19.3,19.2,Venkatesh Iyer,0,13
1369,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2022-100mb00000000991-d9fbad51a44b11,2,0,0,0,2,2,19.3,19.2,Ramandeep Singh,0,14
1369,16,1,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,2021-100mb00000000584-a3f48c1791dd11,6,1,1,0,5,2,19.6,19.4,Venkatesh Iyer,0,15
1369,16,1,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2018-100mb00000000031-b334eaf6f08611,6,5,2,0,1,1,19.6,19.4,Mitchell Starc,0,16
1369,14,2,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw,2019-100mb00000000214-df216bed44bc11,21,10,7,1,10,4,1.5,0.1,David Warner,0,1
1369,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2018-100mb00000000051-5a1d4ca2f88b11,21,10,4,1,10,7,1.5,0.1,Prithvi Shaw,0,2
1369,14,2,2018-100mb00000000040-7f15f6c7f88a11,Mitchell Marsh,2019-100mb00000000214-df216bed44bc11,5,0,2,4,1,4,2.5,1.6,David Warner,0,3
1369,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2018-100mb00000000040-7f15f6c7f88a11,5,1,4,4,0,2,2.5,1.6,Mitchell Marsh,0,4
1369,14,2,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2019-100mb00000000214-df216bed44bc11,1,0,5,0,1,2,3.6,2.6,David Warner,0,5
1369,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2022-100mb00000001580-2e206f715b5511,1,1,2,0,0,5,3.6,2.6,Abishek Porel,0,6
1369,14,2,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2019-100mb00000000214-df216bed44bc11,6,0,0,0,6,3,4.3,4.1,David Warner,0,7
1369,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2018-100mb00000000018-6e65e6f7e99c11,6,6,3,0,0,0,4.3,4.1,Rishabh Pant,0,8
1369,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2018-100mb00000000018-6e65e6f7e99c11,93,35,22,3,55,25,12.2,4.4,Rishabh Pant,0,9
1369,14,2,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2022-100mb00000001017-3e376712cc7911,93,55,25,3,35,22,12.2,4.4,Tristan Stubbs,0,10
1369,14,2,2019-100mb00000000110-79ae08f5449411,Axar Patel,2022-100mb00000001017-3e376712cc7911,0,0,1,0,0,0,12.3,12.3,Tristan Stubbs,0,11
1369,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2019-100mb00000000110-79ae08f5449411,0,0,0,0,0,1,12.3,12.3,Axar Patel,0,12
1369,14,2,2022-100mb00000001535-6fd8867c54e911,Sumit Kumar,2022-100mb00000001017-3e376712cc7911,33,7,5,7,19,10,14.5,12.4,Tristan Stubbs,0,13
1369,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2022-100mb00000001535-6fd8867c54e911,33,19,10,7,7,5,14.5,12.4,Sumit Kumar,0,14
1369,14,2,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam,2022-100mb00000001535-6fd8867c54e911,0,0,1,0,0,1,15.1,14.6,Sumit Kumar,0,15
1369,14,2,2022-100mb00000001535-6fd8867c54e911,Sumit Kumar,2019-100mb00000000172-1befbbeb44af11,0,0,1,0,0,1,15.1,14.6,Rasikh Salam,0,16
1369,14,2,2019-100mb00000000142-040303a144a811,Anrich Nortje,2019-100mb00000000172-1befbbeb44af11,2,1,2,0,1,4,16.1,15.2,Rasikh Salam,0,17
1369,14,2,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam,2019-100mb00000000142-040303a144a811,2,1,4,0,1,2,16.1,15.2,Anrich Nortje,0,18
1369,14,2,2019-100mb00000000142-040303a144a811,Anrich Nortje,2018-100mb00000000050-4663b710f88b11,5,3,4,1,1,3,17.2,16.2,Ishant Sharma,0,19
1369,14,2,2018-100mb00000000050-4663b710f88b11,Ishant Sharma,2019-100mb00000000142-040303a144a811,5,1,3,1,3,4,17.2,16.2,Anrich Nortje,0,20
1370,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000225-a11ad1bc44c011,29,13,5,5,11,13,2.6,0.1,Wriddhiman Saha,0,1
1370,35,1,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,2019-100mb00000000062-8fa4884a17f311,29,11,13,5,13,5,2.6,0.1,Shubman Gill,0,2
1370,35,1,2019-100mb00000000065-4ae3f0e41e3711,Kane Williamson,2019-100mb00000000062-8fa4884a17f311,40,26,22,1,13,11,8.3,3.1,Shubman Gill,0,3
1370,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000065-4ae3f0e41e3711,40,13,11,1,26,22,8.3,3.1,Kane Williamson,0,4
1370,35,1,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2019-100mb00000000062-8fa4884a17f311,53,33,19,0,20,13,13.5,8.4,Shubman Gill,0,5
1370,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2022-100mb00000000976-79aa33cca44611,53,20,13,0,33,19,13.5,8.4,Sai Sudharsan,0,6
1370,35,1,2019-100mb00000000061-6d68257c17f311,Vijay Shankar,2019-100mb00000000062-8fa4884a17f311,42,8,10,0,34,13,17.4,13.6,Shubman Gill,0,7
1370,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000061-6d68257c17f311,42,34,13,0,8,10,17.4,13.6,Vijay Shankar,0,8
1370,35,1,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,2019-100mb00000000062-8fa4884a17f311,35,23,8,3,9,6,19.6,17.5,Shubman Gill,0,9
1370,35,1,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000120-7489ddcc449711,35,9,6,3,23,8,19.6,17.5,Rahul Tewatia,0,10
1370,15,2,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,2019-100mb00000000216-33c1188144bd11,13,1,2,0,12,5,1.1,0.1,Jonny Bairstow,0,1
1370,15,2,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2018-100mb00000000011-cbf5eb14e99b11,13,12,5,0,1,2,1.1,0.1,Shikhar Dhawan,0,2
1370,15,2,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,2019-100mb00000000216-33c1188144bd11,35,24,16,1,10,8,5.1,1.2,Jonny Bairstow,0,3
1370,15,2,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2019-100mb00000000137-d774e3d1449c11,35,10,8,1,24,16,5.1,1.2,Prabhsimran Singh,0,4
1370,15,2,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,2019-100mb00000000138-5bd8fcf6449d11,16,11,8,2,3,5,7.2,5.2,Sam Curran,0,5
1370,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2019-100mb00000000137-d774e3d1449c11,16,3,5,2,11,8,7.2,5.2,Prabhsimran Singh,0,6
1370,15,2,2022-100mb00000000820-ef56fe6f762211,Sikandar Raza,2019-100mb00000000138-5bd8fcf6449d11,6,3,5,1,2,3,8.4,7.3,Sam Curran,0,7
1370,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2022-100mb00000000820-ef56fe6f762211,6,2,3,1,3,5,8.4,7.3,Sikandar Raza,0,8
1370,15,2,2022-100mb00000000820-ef56fe6f762211,Sikandar Raza,2019-100mb00000000191-df21803b44b711,41,12,11,3,26,11,12.2,8.5,Shashank Singh,0,9
1370,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2022-100mb00000000820-ef56fe6f762211,41,26,11,3,12,11,12.2,8.5,Sikandar Raza,0,10
1370,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2022-100mb00000001000-d90666b7a44d11,39,22,11,1,16,8,15.3,12.3,Jitesh Sharma,0,11
1370,15,2,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,2019-100mb00000000191-df21803b44b711,39,16,8,1,22,11,15.3,12.3,Shashank Singh,0,12
1370,15,2,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma,2019-100mb00000000191-df21803b44b711,43,31,17,3,9,5,19.1,15.4,Shashank Singh,0,13
1370,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2024-100mb00000003109-b7f98c40df9d11,43,9,5,3,31,17,19.1,15.4,Ashutosh Sharma,0,14
1370,15,2,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,2019-100mb00000000191-df21803b44b711,7,1,2,2,4,2,19.5,19.2,Shashank Singh,0,15
1370,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2019-100mb00000000130-89338eb7449a11,7,4,2,2,1,2,19.5,19.2,Harpreet Brar,0,16
1372,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2019-100mb00000000094-1e8fa14543ee11,125,72,51,9,44,33,13.6,0.1,Faf Du Plessis,0,1
1372,19,1,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2018-wicb00000000002-47ea5a6ae99a11,125,44,33,9,72,51,13.6,0.1,Virat Kohli,0,2
1372,19,1,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2018-wicb00000000002-47ea5a6ae99a11,3,1,3,1,1,2,14.5,14.1,Virat Kohli,0,3
1372,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2018-100mb00000000028-acc7d0a3e99d11,3,1,2,1,1,3,14.5,14.1,Glenn Maxwell,0,4
1372,19,1,2024-100mb00000003114-45238324dfa011,Saurav Chauhan,2018-wicb00000000002-47ea5a6ae99a11,27,9,6,0,18,9,17.2,14.6,Virat Kohli,0,5
1372,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2024-100mb00000003114-45238324dfa011,27,18,9,0,9,6,17.2,14.6,Saurav Chauhan,0,6
1372,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000550-247665a42ff311,28,22,10,1,5,6,19.6,17.3,Cameron Green,0,7
1372,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2018-wicb00000000002-47ea5a6ae99a11,28,5,6,1,22,10,19.6,17.3,Virat Kohli,0,8
1372,18,2,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2019-100mb00000000182-b78f12ef44b611,0,0,2,0,0,0,0.2,0.1,Jos Buttler,0,1
1372,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2020-100mb00000000533-e895f279639811,0,0,0,0,0,2,0.2,0.1,Yashasvi Jaiswal,0,2
1372,18,2,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000182-b78f12ef44b611,148,69,42,2,77,44,14.4,0.3,Jos Buttler,0,3
1372,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000190-c62cbae544b711,148,77,44,2,69,42,14.4,0.3,Sanju Samson,0,4
1372,18,2,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000182-b78f12ef44b611,7,4,4,0,3,2,15.4,14.5,Jos Buttler,0,5
1372,18,2,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000189-ac8c327a44b711,7,3,2,0,4,4,15.4,14.5,Riyan Parag,0,6
